time,file,rule,type,fieldname,passed,repo,glob
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,count_dnc,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,count_physical_options,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,count_baby_seat,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,count_young_driver,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,count_chaines_de_neige,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,count_siege_bebe,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,count_siege_enfant,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,count_rehausseur,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,count_fines,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,sum_quantity,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,average_quantity,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,count_bookings,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,bookings_with_fines,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,bookings_with_damages,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,bookings_with_severe_damages,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,total_gross_revenue,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,total_gross_revenue_in_currency_with_vat,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,total_gross_revenue_with_vat,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,total_gross_revenue_in_currency,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,revenue_created_with_the_booking,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,rental_revenue_gbp,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,total_gross_revenue_2018,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,total_gross_revenue_2019,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,total_gross_revenue_2020,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,total_gross_revenue_2021,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,total_gross_revenue_2022,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,total_gross_revenue_2023,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,nonextra_revenue,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,gross_revenue_wo_damages,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,rental_revenue,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,strictly_rental_revenue,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,protection_revenue,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,total_refund,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,damage_revenue,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,option_revenue,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,fine_revenue,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,average_revenue,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,median_revenue,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,avg_price_per_day,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,mileage_revenue,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,total_mileage_in_km,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,total_mileage_post_booking,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,total_mileage_pre_booking,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,charges.view.lkml,DrillDownRule,measure,latest_charge_created_at,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,DrillDownRule,measure,sign_ups,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,DrillDownRule,measure,count_users_with_bookings,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,DrillDownRule,measure,validated_accounts,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,DrillDownRule,measure,validation_rate,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,DrillDownRule,measure,validation_rate_complete_sign_up,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,DrillDownRule,measure,avg_validation_duration,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,DrillDownRule,measure,median_validation_duration,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,DrillDownRule,measure,median_validation_duration_minutes,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,DrillDownRule,measure,80th_validation_duration,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,DrillDownRule,measure,average_activation_period,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,DrillDownRule,measure,average_activation_days_on_sign_up_period,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,DrillDownRule,measure,average_activation_days_on_sign_up_period_90,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,DrillDownRule,measure,count_preparators,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,DrillDownRule,measure,count_nationalities_address,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,DrillDownRule,measure,count_nationalities_license,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,DrillDownRule,measure,count_dvlas,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,users.view.lkml,DrillDownRule,measure,latest_updated_user,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,booking_traces.view.lkml,DrillDownRule,measure,count_distinct_devices,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,booking_traces.view.lkml,DrillDownRule,measure,count_distinct_keys,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,booking_traces.view.lkml,DrillDownRule,measure,count_distinct_badges,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,booking_traces.view.lkml,DrillDownRule,measure,count_devices,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,booking_traces.view.lkml,DrillDownRule,measure,count_keys,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,booking_traces.view.lkml,DrillDownRule,measure,count_badges,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,booking_traces.view.lkml,DrillDownRule,measure,count_damage_reports,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,booking_traces.view.lkml,DrillDownRule,measure,count_action_on_bookings,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,booking_traces.view.lkml,DrillDownRule,measure,count_extension,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,booking_traces.view.lkml,DrillDownRule,measure,count_bookings_with_last_minute_extension,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,booking_traces.view.lkml,DrillDownRule,measure,count_last_minute_extension,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,booking_traces.view.lkml,DrillDownRule,measure,has_been_extended_last_minute,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,booking_traces.view.lkml,DrillDownRule,measure,median_duration_between_traces,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,last_search_time,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,count,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,count_searches,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,count_sessions,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,count_dnc_searches,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,count_users_with_intents,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,count_successful_searches,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,count_successful_searches_with_competition_known,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,count_failed_searches,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,count_failed_dnc_searches,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,count_strictly_failed_searches,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,fail_rate,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,average_duration,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,count_daily_rentals,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,count_one_day_searches,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,has_searched_only_one_day_bookings,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,conversion_searches_to_quotes,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,conversion_quotes_to_bookings,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,conversion_searches_to_bookings,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,conversion_searches_to_bookings_in_log,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,conversion_searches_to_quotes_without_deduplication,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,conversion_all_searches_to_quotes,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,conversion_quotes_to_bookings_loose_join,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,conversion_quotes_to_bookings_cleaned,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,conversion_searches_to_bookings_cleaned,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,conversion_raw_searches_to_bookings,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,conversion_all_searches_to_bookings,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,total_euros_converted,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,total_searches_a_class,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,euro_per_search,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,median_reservation_delay,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,avg_price_aclass_per_day,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,avg_price_aclass_per_day_pro_forma,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,avg_price_per_day,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,average_relative_price,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,compact_access_availability,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,compact_premium_availability,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,suv_access_availability,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,suv_premium_availability,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,ev_access_availability,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,ev_premium_availability,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,average_car_model_availability_rate,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,average_car_category_availability_rate,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,average_thermic_car_category_availability_rate,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,intents.view.lkml,DrillDownRule,measure,latest_updated_intent,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,badges.view.lkml,DrillDownRule,measure,count_badges,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,countries.view.lkml,DrillDownRule,measure,count,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,invoices.view.lkml,DrillDownRule,measure,amount_due_excl_vat,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,invoices.view.lkml,DrillDownRule,measure,amount_due_discounted,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,invoices.view.lkml,DrillDownRule,measure,count_bookings_with_outstanding_payment,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,invoices.view.lkml,DrillDownRule,measure,count_invoices_with_outstanding_payment,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,invoices.view.lkml,DrillDownRule,measure,total_amount_due_below_300,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,invoices.view.lkml,DrillDownRule,measure,amount_due_discounted_with_vat,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,invoices.view.lkml,DrillDownRule,measure,amount_due_with_vat,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,invoices.view.lkml,DrillDownRule,measure,amount_due_with_vat_non_closed,1,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,invoices.view.lkml,DrillDownRule,measure,sum_total,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,invoices.view.lkml,DrillDownRule,measure,sum_subtotal,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,invoices.view.lkml,DrillDownRule,measure,sum_vat,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,invoices.view.lkml,DrillDownRule,measure,list_of_invoice_ids,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,invoices.view.lkml,DrillDownRule,measure,list_of_invoice_sources,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,invoices.view.lkml,DrillDownRule,measure,list_of_invoice_created_dates,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
2023-01-26T22:50:31.045718,invoices.view.lkml,DrillDownRule,measure,first_invoice_created_date,0,https://github.com/govirtuo/looker.git,/Users/romainthoyer/Documents/Virtuo/dev/looker/**/*.view.lkml
